ID,Workstation,DeskNumber,Floor
153731,Workstation-28,Desk-111,4
153735,Workstation-62,Desk-67,3
153741,Workstation-19,Desk-22,4
153743,Workstation-27,Desk-28,2
153744,Workstation-95,Desk-38,1
153747,Workstation-12,Desk-10,3
153748,Workstation-93,Desk-147,4
153757,Workstation-15,Desk-93,2
153768,Workstation-13,Desk-124,1
153769,Workstation-88,Desk-49,5
153773,Workstation-41,Desk-131,5
153776,Workstation-73,Desk-45,2
153785,Workstation-51,Desk-91,1
153788,Workstation-13,Desk-74,2
153793,Workstation-10,Desk-137,3
153796,Workstation-42,Desk-21,5
153797,Workstation-94,Desk-36,3
153800,Workstation-91,Desk-34,1
153812,Workstation-56,Desk-40,3
153817,Workstation-100,Desk-27,5
153818,Workstation-55,Desk-92,4
153819,Workstation-5,Desk-97,5
153821,Workstation-68,Desk-97,4
153828,Workstation-83,Desk-99,3
153838,Workstation-19,Desk-150,2
153858,Workstation-78,Desk-103,5
153861,Workstation-10,Desk-5,2
153868,Workstation-37,Desk-20,2
153876,Workstation-84,Desk-21,4
153877,Workstation-81,Desk-45,4
153879,Workstation-61,Desk-98,4
153882,Workstation-68,Desk-120,2
153883,Workstation-91,Desk-115,2
153895,Workstation-87,Desk-80,1
153896,Workstation-86,Desk-1,3
153898,Workstation-25,Desk-6,4
153904,Workstation-23,Desk-146,4
153905,Workstation-6,Desk-141,5
153906,Workstation-24,Desk-110,4
153914,Workstation-20,Desk-32,1
153919,Workstation-20,Desk-138,2
153922,Workstation-14,Desk-133,2
153931,Workstation-28,Desk-53,1
153933,Workstation-1,Desk-132,3
153963,Workstation-38,Desk-147,4
153964,Workstation-89,Desk-131,4
153968,Workstation-6,Desk-19,1
153969,Workstation-23,Desk-85,4
153974,Workstation-12,Desk-131,5
153983,Workstation-44,Desk-26,1
153984,Workstation-49,Desk-31,4
153992,Workstation-91,Desk-135,3
153995,Workstation-21,Desk-6,4
153999,Workstation-24,Desk-119,4
154003,Workstation-64,Desk-54,2
154005,Workstation-84,Desk-136,5
154008,Workstation-7,Desk-3,5
154013,Workstation-25,Desk-74,4
154017,Workstation-71,Desk-9,3
154018,Workstation-47,Desk-6,5
154019,Workstation-7,Desk-70,5
154021,Workstation-57,Desk-28,1
154022,Workstation-64,Desk-143,3
154028,Workstation-10,Desk-28,2
154029,Workstation-2,Desk-15,1
154037,Workstation-46,Desk-149,2
154038,Workstation-50,Desk-140,1
154044,Workstation-63,Desk-77,2
154046,Workstation-74,Desk-133,2
154052,Workstation-63,Desk-131,2
154060,Workstation-18,Desk-128,5
154061,Workstation-4,Desk-103,2
154065,Workstation-69,Desk-91,1
154073,Workstation-85,Desk-89,5
154084,Workstation-9,Desk-131,3
154087,Workstation-64,Desk-141,2
154092,Workstation-44,Desk-2,5
154094,Workstation-83,Desk-81,2
154099,Workstation-37,Desk-80,3
154105,Workstation-87,Desk-82,4
154119,Workstation-60,Desk-56,4
154126,Workstation-68,Desk-110,3
154138,Workstation-10,Desk-69,1
154152,Workstation-70,Desk-47,5
154155,Workstation-36,Desk-142,2
154157,Workstation-81,Desk-140,2
154161,Workstation-93,Desk-124,2
154164,Workstation-22,Desk-47,4
154166,Workstation-25,Desk-40,5
154172,Workstation-66,Desk-47,3
154185,Workstation-16,Desk-97,2
154194,Workstation-50,Desk-58,1
154195,Workstation-40,Desk-7,1
154196,Workstation-25,Desk-126,4
154197,Workstation-72,Desk-22,1
154202,Workstation-42,Desk-92,2
154204,Workstation-53,Desk-70,4
154207,Workstation-16,Desk-129,5
154214,Workstation-61,Desk-88,2
154215,Workstation-37,Desk-145,4
154228,Workstation-92,Desk-26,3
154230,Workstation-43,Desk-132,4
154231,Workstation-29,Desk-28,5
154240,Workstation-19,Desk-112,1
154242,Workstation-65,Desk-34,3
154243,Workstation-64,Desk-135,3
154254,Workstation-90,Desk-133,5
154259,Workstation-47,Desk-37,4
154272,Workstation-14,Desk-126,3
154276,Workstation-55,Desk-22,2
154288,Workstation-47,Desk-97,2
154296,Workstation-91,Desk-34,4
154303,Workstation-69,Desk-79,4
154307,Workstation-13,Desk-18,3
154310,Workstation-7,Desk-98,3
154312,Workstation-3,Desk-30,4
154316,Workstation-21,Desk-140,4
154326,Workstation-81,Desk-32,4
154328,Workstation-74,Desk-108,1
154334,Workstation-44,Desk-136,4
154335,Workstation-89,Desk-47,3
154338,Workstation-8,Desk-70,2
154344,Workstation-48,Desk-9,1
154347,Workstation-28,Desk-144,4
154348,Workstation-60,Desk-130,3
154352,Workstation-21,Desk-127,2
154354,Workstation-89,Desk-84,5
154360,Workstation-69,Desk-120,4
154362,Workstation-77,Desk-20,3
154378,Workstation-91,Desk-61,2
154391,Workstation-66,Desk-94,5
154397,Workstation-73,Desk-90,4
154410,Workstation-26,Desk-128,1
154412,Workstation-98,Desk-93,2
154424,Workstation-50,Desk-62,4
154427,Workstation-50,Desk-68,2
154428,Workstation-23,Desk-11,1
154429,Workstation-29,Desk-129,3
154433,Workstation-39,Desk-145,2
154438,Workstation-55,Desk-1,2
154442,Workstation-11,Desk-117,4
154444,Workstation-18,Desk-30,5
154452,Workstation-13,Desk-51,2
154456,Workstation-3,Desk-75,1
154458,Workstation-45,Desk-31,3
154459,Workstation-21,Desk-40,2
154462,Workstation-81,Desk-55,3
154464,Workstation-59,Desk-5,3
154466,Workstation-64,Desk-63,4
154469,Workstation-15,Desk-100,3
154471,Workstation-96,Desk-127,1
154472,Workstation-39,Desk-104,2
154475,Workstation-36,Desk-38,4
154482,Workstation-61,Desk-70,5
154486,Workstation-48,Desk-91,5
154487,Workstation-14,Desk-106,2
154488,Workstation-89,Desk-130,5
154489,Workstation-35,Desk-97,2
154495,Workstation-40,Desk-2,5
154497,Workstation-59,Desk-33,1
154517,Workstation-79,Desk-27,1
154525,Workstation-82,Desk-22,3
154527,Workstation-41,Desk-116,5
154528,Workstation-57,Desk-144,5
154530,Workstation-2,Desk-92,3
154533,Workstation-94,Desk-4,5
154538,Workstation-97,Desk-66,5
154542,Workstation-75,Desk-89,3
154545,Workstation-64,Desk-94,3
154548,Workstation-59,Desk-87,5
154553,Workstation-93,Desk-20,1
154556,Workstation-11,Desk-136,3
154562,Workstation-43,Desk-50,5
154564,Workstation-60,Desk-143,1
154568,Workstation-88,Desk-150,4
154571,Workstation-24,Desk-41,3
154573,Workstation-1,Desk-130,2
154578,Workstation-46,Desk-34,3
154580,Workstation-100,Desk-120,2
154587,Workstation-58,Desk-130,5
154599,Workstation-73,Desk-11,5
154614,Workstation-33,Desk-40,2
154617,Workstation-38,Desk-90,3
154620,Workstation-70,Desk-108,4
154624,Workstation-65,Desk-9,5
154629,Workstation-43,Desk-17,1
154634,Workstation-68,Desk-25,1
154636,Workstation-81,Desk-147,4
154644,Workstation-55,Desk-56,5
154645,Workstation-21,Desk-37,4
154649,Workstation-52,Desk-23,3
154651,Workstation-35,Desk-82,5
154656,Workstation-39,Desk-73,1
154660,Workstation-60,Desk-143,5
154663,Workstation-60,Desk-117,3
154668,Workstation-79,Desk-60,1
154676,Workstation-22,Desk-36,2
154678,Workstation-22,Desk-7,5
154679,Workstation-81,Desk-21,4
154680,Workstation-34,Desk-77,3
154685,Workstation-5,Desk-55,5
154713,Workstation-44,Desk-63,2
154714,Workstation-21,Desk-11,1
154715,Workstation-61,Desk-124,2
154724,Workstation-24,Desk-89,2
154730,Workstation-75,Desk-61,1
154749,Workstation-86,Desk-88,4
154757,Workstation-28,Desk-110,3
154758,Workstation-47,Desk-12,5
154760,Workstation-53,Desk-52,5
154761,Workstation-29,Desk-70,3
154766,Workstation-83,Desk-103,3
154780,Workstation-82,Desk-78,1
154804,Workstation-78,Desk-20,4
154808,Workstation-74,Desk-108,5
154812,Workstation-45,Desk-124,2
154815,Workstation-99,Desk-18,3
154819,Workstation-97,Desk-12,2
154820,Workstation-30,Desk-13,5
154822,Workstation-72,Desk-48,1
154823,Workstation-60,Desk-109,3
154824,Workstation-65,Desk-108,4
154830,Workstation-17,Desk-142,2
154841,Workstation-100,Desk-33,4
154844,Workstation-73,Desk-85,5
154856,Workstation-31,Desk-35,5
154857,Workstation-41,Desk-139,2
154862,Workstation-20,Desk-44,1
154864,Workstation-19,Desk-99,1
154865,Workstation-72,Desk-12,4
154869,Workstation-43,Desk-146,2
154883,Workstation-63,Desk-103,2
154886,Workstation-16,Desk-99,1
154887,Workstation-97,Desk-86,5
154889,Workstation-72,Desk-37,2
154899,Workstation-26,Desk-89,4
154900,Workstation-84,Desk-137,4
154906,Workstation-87,Desk-80,2
154916,Workstation-76,Desk-145,1
154917,Workstation-8,Desk-14,5
154928,Workstation-42,Desk-19,4
154935,Workstation-42,Desk-99,5
154937,Workstation-5,Desk-144,1
154938,Workstation-100,Desk-23,2
154940,Workstation-39,Desk-51,2
154946,Workstation-87,Desk-25,1
154956,Workstation-97,Desk-56,5
154966,Workstation-14,Desk-126,4
154968,Workstation-94,Desk-33,1
154975,Workstation-75,Desk-79,1
154982,Workstation-19,Desk-3,3
154991,Workstation-36,Desk-63,4
155003,Workstation-81,Desk-135,2
155029,Workstation-83,Desk-61,2
155035,Workstation-19,Desk-88,2
155037,Workstation-99,Desk-141,4
155039,Workstation-27,Desk-116,5
155045,Workstation-18,Desk-39,1
155051,Workstation-82,Desk-20,5
155053,Workstation-24,Desk-68,4
155066,Workstation-84,Desk-65,4
155074,Workstation-40,Desk-117,3
155082,Workstation-19,Desk-131,4
155084,Workstation-71,Desk-113,5
155087,Workstation-67,Desk-83,5
155090,Workstation-6,Desk-104,5
155093,Workstation-70,Desk-116,3
155099,Workstation-45,Desk-99,4
155100,Workstation-15,Desk-1,3
155114,Workstation-26,Desk-44,3
155118,Workstation-48,Desk-8,1
155124,Workstation-42,Desk-140,1
155130,Workstation-44,Desk-142,5
155132,Workstation-25,Desk-125,1
155136,Workstation-32,Desk-132,4
155137,Workstation-19,Desk-138,2
155145,Workstation-74,Desk-117,1
155158,Workstation-77,Desk-148,4
155160,Workstation-80,Desk-16,3
155162,Workstation-58,Desk-112,3
155164,Workstation-93,Desk-42,4
155167,Workstation-77,Desk-21,1
155168,Workstation-74,Desk-81,2
155170,Workstation-61,Desk-134,4
155175,Workstation-84,Desk-104,1
155176,Workstation-8,Desk-70,3
155183,Workstation-66,Desk-113,2
155193,Workstation-18,Desk-32,3
155197,Workstation-98,Desk-101,5
155205,Workstation-77,Desk-47,4
155208,Workstation-73,Desk-125,2
155210,Workstation-36,Desk-62,5
155218,Workstation-51,Desk-119,1
155229,Workstation-89,Desk-7,2
155235,Workstation-17,Desk-65,1
155236,Workstation-23,Desk-146,2
155237,Workstation-96,Desk-137,2
155238,Workstation-60,Desk-2,3
155245,Workstation-59,Desk-41,3
155250,Workstation-62,Desk-45,4
155256,Workstation-11,Desk-26,3
155257,Workstation-91,Desk-120,1
155264,Workstation-61,Desk-58,2
155273,Workstation-65,Desk-149,5
155275,Workstation-30,Desk-89,5
155288,Workstation-94,Desk-110,5
155291,Workstation-39,Desk-118,2
155292,Workstation-69,Desk-41,4
155293,Workstation-12,Desk-29,1
155294,Workstation-56,Desk-116,4
155308,Workstation-19,Desk-70,1
155317,Workstation-50,Desk-10,5
155326,Workstation-62,Desk-144,2
155337,Workstation-100,Desk-64,3
155340,Workstation-48,Desk-125,1
155345,Workstation-100,Desk-100,5
155348,Workstation-66,Desk-6,1
155352,Workstation-14,Desk-43,1
155356,Workstation-65,Desk-127,4
155365,Workstation-37,Desk-10,3
155388,Workstation-14,Desk-96,2
155390,Workstation-38,Desk-8,3
155394,Workstation-15,Desk-8,5
155403,Workstation-22,Desk-68,5
155416,Workstation-84,Desk-76,3
155423,Workstation-43,Desk-78,3
155424,Workstation-86,Desk-72,2
155425,Workstation-12,Desk-144,3
155430,Workstation-21,Desk-50,3
155439,Workstation-78,Desk-85,4
155440,Workstation-92,Desk-93,5
155447,Workstation-92,Desk-9,1
155459,Workstation-1,Desk-121,4
155460,Workstation-97,Desk-5,2
155463,Workstation-61,Desk-150,2
155465,Workstation-60,Desk-23,1
155468,Workstation-17,Desk-149,5
155474,Workstation-84,Desk-149,1
155475,Workstation-73,Desk-66,5
155487,Workstation-21,Desk-74,3
155488,Workstation-26,Desk-120,3
155490,Workstation-29,Desk-84,2
155494,Workstation-29,Desk-140,5
155497,Workstation-68,Desk-12,1
155519,Workstation-49,Desk-128,3
155522,Workstation-73,Desk-40,3
155530,Workstation-43,Desk-147,5
155531,Workstation-22,Desk-49,1
155534,Workstation-69,Desk-19,1
155545,Workstation-96,Desk-48,1
155549,Workstation-29,Desk-113,4
155553,Workstation-41,Desk-105,2
155557,Workstation-5,Desk-106,3
155563,Workstation-84,Desk-143,5
155564,Workstation-48,Desk-108,5
155565,Workstation-94,Desk-2,3
155566,Workstation-95,Desk-147,3
155569,Workstation-26,Desk-53,1
155574,Workstation-9,Desk-53,2
155577,Workstation-68,Desk-65,3
155591,Workstation-49,Desk-139,1
155593,Workstation-21,Desk-86,1
155596,Workstation-5,Desk-27,5
155600,Workstation-88,Desk-95,4
155601,Workstation-35,Desk-89,5
155608,Workstation-54,Desk-43,3
155610,Workstation-96,Desk-138,4
155612,Workstation-9,Desk-101,1
155626,Workstation-41,Desk-137,2
155631,Workstation-90,Desk-89,2
155636,Workstation-40,Desk-71,2
155646,Workstation-45,Desk-5,1
155647,Workstation-52,Desk-59,5
155648,Workstation-50,Desk-142,5
155662,Workstation-57,Desk-46,4
155666,Workstation-36,Desk-139,3
155668,Workstation-2,Desk-72,5
155669,Workstation-9,Desk-51,5
155670,Workstation-9,Desk-103,1
155672,Workstation-25,Desk-133,3
155678,Workstation-67,Desk-66,5
155683,Workstation-54,Desk-29,2
155684,Workstation-59,Desk-6,4
155688,Workstation-8,Desk-94,1
155690,Workstation-31,Desk-7,4
155698,Workstation-15,Desk-52,4
155701,Workstation-63,Desk-20,2
155702,Workstation-97,Desk-9,1
155705,Workstation-44,Desk-30,5
155708,Workstation-64,Desk-89,5
155709,Workstation-46,Desk-101,4
155712,Workstation-95,Desk-106,3
155717,Workstation-8,Desk-4,1
155718,Workstation-89,Desk-126,5
155729,Workstation-5,Desk-121,5
155731,Workstation-45,Desk-12,4
155732,Workstation-65,Desk-123,2
155737,Workstation-12,Desk-5,1
155745,Workstation-97,Desk-30,5
155751,Workstation-90,Desk-10,3
155756,Workstation-61,Desk-52,3
155758,Workstation-35,Desk-1,4
155759,Workstation-89,Desk-56,3
155762,Workstation-69,Desk-122,3
155766,Workstation-20,Desk-14,4
155779,Workstation-94,Desk-53,4
155783,Workstation-63,Desk-75,5
155784,Workstation-92,Desk-95,2
155789,Workstation-46,Desk-140,4
155794,Workstation-92,Desk-18,2
155798,Workstation-98,Desk-6,4
155802,Workstation-60,Desk-47,2
155821,Workstation-99,Desk-38,2
155828,Workstation-60,Desk-98,4
155829,Workstation-45,Desk-55,4
155832,Workstation-99,Desk-122,1
155835,Workstation-24,Desk-40,4
155845,Workstation-13,Desk-61,5
155852,Workstation-91,Desk-140,1
155856,Workstation-77,Desk-43,3
155862,Workstation-18,Desk-23,2
155863,Workstation-75,Desk-88,4
155864,Workstation-10,Desk-10,4
155865,Workstation-59,Desk-126,5
155872,Workstation-34,Desk-110,3
155879,Workstation-2,Desk-113,1
155881,Workstation-20,Desk-34,1
155882,Workstation-62,Desk-132,4
155883,Workstation-48,Desk-37,5
155893,Workstation-31,Desk-85,5
155901,Workstation-35,Desk-127,5
155903,Workstation-24,Desk-108,2
155907,Workstation-98,Desk-123,3
155910,Workstation-29,Desk-51,5
155914,Workstation-4,Desk-41,5
155917,Workstation-99,Desk-114,2
155923,Workstation-12,Desk-25,3
155925,Workstation-31,Desk-79,3
155931,Workstation-91,Desk-41,1
155933,Workstation-86,Desk-70,5
155934,Workstation-54,Desk-139,2
155936,Workstation-29,Desk-20,4
155941,Workstation-93,Desk-99,2
155944,Workstation-95,Desk-99,1
155952,Workstation-87,Desk-71,1
155954,Workstation-56,Desk-119,4
155962,Workstation-54,Desk-31,2
155967,Workstation-63,Desk-35,2
155970,Workstation-8,Desk-82,2
155977,Workstation-57,Desk-8,4
155983,Workstation-79,Desk-27,5
155987,Workstation-78,Desk-25,4
155990,Workstation-66,Desk-111,2
155994,Workstation-89,Desk-140,4
156003,Workstation-43,Desk-29,4
156005,Workstation-64,Desk-80,3
156006,Workstation-81,Desk-96,5
156014,Workstation-46,Desk-139,3
156023,Workstation-3,Desk-99,1
156030,Workstation-4,Desk-84,3
156045,Workstation-21,Desk-38,3
156050,Workstation-34,Desk-27,2
156051,Workstation-29,Desk-5,2
156057,Workstation-66,Desk-129,2
156061,Workstation-67,Desk-57,5
156065,Workstation-87,Desk-149,4
156066,Workstation-21,Desk-36,2
156067,Workstation-62,Desk-7,3
156068,Workstation-62,Desk-67,5
156071,Workstation-15,Desk-122,1
156075,Workstation-15,Desk-86,1
156086,Workstation-59,Desk-14,2
156089,Workstation-69,Desk-94,4
156094,Workstation-74,Desk-74,3
156095,Workstation-61,Desk-72,5
156102,Workstation-14,Desk-27,5
156107,Workstation-38,Desk-100,5
156111,Workstation-78,Desk-81,4
156114,Workstation-12,Desk-72,1
156115,Workstation-22,Desk-57,2
156125,Workstation-68,Desk-88,2
156132,Workstation-32,Desk-135,4
156137,Workstation-27,Desk-45,1
156143,Workstation-38,Desk-37,4
156144,Workstation-71,Desk-2,5
156149,Workstation-74,Desk-145,5
156152,Workstation-90,Desk-7,4
156157,Workstation-21,Desk-36,5
156158,Workstation-20,Desk-105,1
156161,Workstation-12,Desk-115,2
156167,Workstation-97,Desk-149,4
156177,Workstation-82,Desk-79,4
156179,Workstation-48,Desk-44,2
156181,Workstation-47,Desk-103,3
156182,Workstation-36,Desk-84,1
156184,Workstation-73,Desk-140,3
156189,Workstation-90,Desk-139,5
156190,Workstation-4,Desk-21,4
156199,Workstation-44,Desk-20,3
156200,Workstation-8,Desk-60,4
156201,Workstation-72,Desk-94,3
156219,Workstation-13,Desk-53,1
156225,Workstation-49,Desk-37,2
156226,Workstation-26,Desk-7,2
156231,Workstation-29,Desk-23,2
156232,Workstation-70,Desk-47,4
156240,Workstation-50,Desk-33,2
156252,Workstation-29,Desk-6,4
156257,Workstation-20,Desk-146,5
156259,Workstation-21,Desk-111,5
156270,Workstation-49,Desk-1,1
156273,Workstation-88,Desk-104,5
156276,Workstation-37,Desk-83,2
156277,Workstation-48,Desk-14,1
156282,Workstation-36,Desk-130,5
156283,Workstation-82,Desk-102,4
156288,Workstation-16,Desk-20,4
156289,Workstation-25,Desk-10,3
156293,Workstation-58,Desk-4,3
156295,Workstation-31,Desk-76,1
156300,Workstation-72,Desk-86,5
156308,Workstation-30,Desk-76,1
156309,Workstation-26,Desk-123,3
156313,Workstation-31,Desk-94,5
156317,Workstation-21,Desk-142,2
156320,Workstation-24,Desk-64,5
156323,Workstation-43,Desk-102,4
156324,Workstation-63,Desk-58,5
156329,Workstation-8,Desk-18,1
156339,Workstation-29,Desk-58,2
156345,Workstation-7,Desk-46,2
156351,Workstation-5,Desk-3,1
156360,Workstation-27,Desk-62,1
156365,Workstation-79,Desk-116,5
156371,Workstation-23,Desk-10,2
156372,Workstation-7,Desk-50,2
156376,Workstation-3,Desk-62,1
156420,Workstation-91,Desk-17,5
156423,Workstation-89,Desk-97,4
156436,Workstation-48,Desk-62,4
156439,Workstation-43,Desk-53,4
156441,Workstation-53,Desk-20,3
156442,Workstation-97,Desk-63,4
156443,Workstation-28,Desk-50,5
156458,Workstation-39,Desk-123,1
156462,Workstation-76,Desk-77,1
156485,Workstation-46,Desk-147,4
156501,Workstation-13,Desk-131,3
156506,Workstation-47,Desk-80,4
156509,Workstation-75,Desk-3,3
156515,Workstation-17,Desk-97,4
156523,Workstation-51,Desk-146,2
156524,Workstation-99,Desk-148,4
156527,Workstation-27,Desk-7,1
156529,Workstation-46,Desk-138,5
156533,Workstation-25,Desk-139,4
156538,Workstation-95,Desk-79,4
156542,Workstation-81,Desk-130,1
156557,Workstation-5,Desk-70,1
156560,Workstation-75,Desk-69,4
156568,Workstation-77,Desk-79,3
156574,Workstation-29,Desk-74,4
156576,Workstation-43,Desk-22,3
156580,Workstation-55,Desk-100,1
156584,Workstation-60,Desk-102,3
156620,Workstation-15,Desk-38,3
156633,Workstation-54,Desk-99,2
156637,Workstation-55,Desk-120,4
156641,Workstation-94,Desk-103,3
156659,Workstation-55,Desk-131,1
156662,Workstation-8,Desk-146,4
156668,Workstation-65,Desk-144,1
156670,Workstation-28,Desk-89,4
156680,Workstation-10,Desk-68,4
156682,Workstation-52,Desk-56,4
156684,Workstation-38,Desk-16,5
156686,Workstation-58,Desk-142,3
156689,Workstation-5,Desk-133,3
156691,Workstation-81,Desk-117,4
156697,Workstation-56,Desk-136,4
156702,Workstation-89,Desk-77,1
156705,Workstation-38,Desk-40,1
156712,Workstation-74,Desk-134,2
156725,Workstation-46,Desk-20,3
156729,Workstation-46,Desk-98,3
156731,Workstation-81,Desk-105,5
156740,Workstation-78,Desk-66,4
156745,Workstation-86,Desk-66,4
156752,Workstation-91,Desk-27,4
156757,Workstation-70,Desk-81,3
156761,Workstation-50,Desk-63,1
156762,Workstation-16,Desk-92,3
156772,Workstation-25,Desk-145,2
156773,Workstation-31,Desk-53,1
156775,Workstation-53,Desk-61,5
156782,Workstation-54,Desk-20,5
156791,Workstation-46,Desk-104,2
156793,Workstation-1,Desk-40,1
156794,Workstation-23,Desk-149,4
156796,Workstation-50,Desk-67,5
156798,Workstation-68,Desk-139,1
156800,Workstation-33,Desk-150,3
156801,Workstation-64,Desk-36,2
156806,Workstation-87,Desk-119,3
156808,Workstation-29,Desk-125,2
156811,Workstation-11,Desk-49,4
156828,Workstation-47,Desk-143,4
156829,Workstation-2,Desk-104,5
156838,Workstation-56,Desk-23,3
156844,Workstation-46,Desk-129,5
156845,Workstation-80,Desk-47,2
156846,Workstation-56,Desk-146,5
156853,Workstation-64,Desk-88,3
156854,Workstation-74,Desk-53,4
156862,Workstation-3,Desk-64,2
156864,Workstation-6,Desk-10,3
156867,Workstation-84,Desk-100,3
156876,Workstation-100,Desk-66,1
156884,Workstation-67,Desk-114,4
156888,Workstation-8,Desk-129,1
156891,Workstation-32,Desk-36,5
