MarketerID,Platform,Username,FollowerCount,TargetAudience
173806,x,user_34549,16567,Fashion Lovers
173810,linkedin,user_34550,10846,Health Enthusiasts
173820,x,user_34551,22827,Tech Enthusiasts
173823,linkedin,user_34552,15157,Business Professionals
173825,linkedin,user_34553,35271,Business Professionals
173827,facebook,user_34554,4980,Gen Z
173828,pinterest,user_34555,41653,Gen Z
173835,instagram,user_34556,47695,News Readers
173837,pinterest,user_34557,11106,Tech Enthusiasts
173841,x,user_34558,1693,Foodies
173848,x,user_34559,3453,Fitness Buffs
173857,instagram,user_34560,28635,News Readers
173861,linkedin,user_34561,19031,Business Professionals
173871,pinterest,user_34562,22604,Gen Z
173873,pinterest,user_34563,36795,Fitness Buffs
173880,instagram,user_34564,25112,Fashion Lovers
173883,pinterest,user_34565,20380,Business Professionals
173885,linkedin,user_34566,43431,Business Professionals
173898,instagram,user_34567,42718,Teenagers
173908,instagram,user_34568,15911,Teenagers
173913,pinterest,user_34569,21730,Health Enthusiasts
173914,pinterest,user_34570,35387,Fashion Lovers
173919,x,user_34571,2731,Fashion Lovers
173922,instagram,user_34572,26870,Health Enthusiasts
173923,facebook,user_34573,37639,Fitness Buffs
173926,linkedin,user_34574,26227,Teenagers
173929,x,user_34575,26176,Fitness Buffs
173932,facebook,user_34576,8898,Teenagers
173933,instagram,user_34577,41888,Tech Enthusiasts
173947,x,user_34578,16192,Fashion Lovers
173957,facebook,user_34579,14389,Health Enthusiasts
173968,pinterest,user_34580,30448,News Readers
173984,instagram,user_34581,37960,Gen Z
173986,instagram,user_34582,9239,Fashion Lovers
173987,x,user_34583,17688,News Readers
173998,facebook,user_34584,36941,News Readers
173999,instagram,user_34585,2343,Fashion Lovers
174000,facebook,user_34586,45546,Teenagers
174006,linkedin,user_34587,15713,Tech Enthusiasts
174008,x,user_34588,19112,Foodies
174011,x,user_34589,23458,Foodies
174016,pinterest,user_34590,12281,News Readers
174020,x,user_34591,2312,Business Professionals
174022,instagram,user_34592,28656,Health Enthusiasts
174025,pinterest,user_34593,35606,News Readers
174037,facebook,user_34594,15292,News Readers
174043,x,user_34595,5487,Fashion Lovers
174052,pinterest,user_34596,3763,Fitness Buffs
174064,instagram,user_34597,39149,Health Enthusiasts
174065,pinterest,user_34598,46268,Tech Enthusiasts
174070,x,user_34599,4544,Fitness Buffs
174073,facebook,user_34600,22101,Business Professionals
174079,facebook,user_34601,16669,Business Professionals
174088,pinterest,user_34602,35247,News Readers
174097,x,user_34603,16749,Fashion Lovers
174109,x,user_34604,13455,Foodies
174110,facebook,user_34605,27613,News Readers
174113,pinterest,user_34606,27409,Gen Z
174116,linkedin,user_34607,46937,News Readers
174122,pinterest,user_34608,7135,Tech Enthusiasts
174127,x,user_34609,3262,Gen Z
174131,facebook,user_34610,26360,Fashion Lovers
174132,facebook,user_34611,46778,News Readers
174133,instagram,user_34612,6494,Fashion Lovers
174136,x,user_34613,16962,Foodies
174137,pinterest,user_34614,47691,Fitness Buffs
174144,instagram,user_34615,29328,Gen Z
174145,x,user_34616,31549,Teenagers
174146,x,user_34617,49438,Teenagers
174152,linkedin,user_34618,22314,Gen Z
174160,pinterest,user_34619,20871,Foodies
174161,linkedin,user_34620,24538,Tech Enthusiasts
174162,linkedin,user_34621,5289,Tech Enthusiasts
174169,instagram,user_34622,2649,Gen Z
174177,facebook,user_34623,2046,Fitness Buffs
174184,facebook,user_34624,23668,Health Enthusiasts
174197,pinterest,user_34625,36607,Fitness Buffs
174207,instagram,user_34626,13563,Fitness Buffs
174211,linkedin,user_34627,25857,Gen Z
174215,linkedin,user_34628,10310,Fitness Buffs
174218,pinterest,user_34629,10316,Foodies
174232,instagram,user_34630,47807,Foodies
174240,facebook,user_34631,47582,Teenagers
174243,linkedin,user_34632,28063,Foodies
174247,linkedin,user_34633,3276,Gen Z
174253,facebook,user_34634,49284,Foodies
174255,x,user_34635,38653,Teenagers
174256,facebook,user_34636,10079,Fitness Buffs
174258,facebook,user_34637,16064,Fitness Buffs
174270,linkedin,user_34638,36031,Business Professionals
174271,pinterest,user_34639,40352,Business Professionals
174284,pinterest,user_34640,27953,Tech Enthusiasts
174289,facebook,user_34641,8050,Foodies
174305,x,user_34642,33709,Gen Z
174306,linkedin,user_34643,38082,Business Professionals
174307,linkedin,user_34644,9062,Tech Enthusiasts
174309,instagram,user_34645,20011,Health Enthusiasts
174314,pinterest,user_34646,47986,Health Enthusiasts
174317,linkedin,user_34647,4654,Foodies
174327,facebook,user_34648,27992,Fashion Lovers
174332,x,user_34649,48712,Tech Enthusiasts
174333,pinterest,user_34650,26294,Fashion Lovers
174335,linkedin,user_34651,1612,Fitness Buffs
174338,x,user_34652,23420,Health Enthusiasts
174353,linkedin,user_34653,8035,Foodies
174360,pinterest,user_34654,25930,Tech Enthusiasts
174369,linkedin,user_34655,2119,Fashion Lovers
174373,instagram,user_34656,41399,Fashion Lovers
174391,instagram,user_34657,31301,Teenagers
174393,linkedin,user_34658,1601,Fashion Lovers
174397,facebook,user_34659,31424,Gen Z
174400,instagram,user_34660,1909,Foodies
174405,x,user_34661,18184,Gen Z
174413,instagram,user_34662,16468,Foodies
174415,x,user_34663,23039,Foodies
174419,linkedin,user_34664,37600,Teenagers
174421,linkedin,user_34665,17350,Fitness Buffs
174422,instagram,user_34666,29041,Health Enthusiasts
174427,pinterest,user_34667,36735,News Readers
174430,instagram,user_34668,41814,Fashion Lovers
174435,x,user_34669,40755,Fitness Buffs
174439,x,user_34670,17430,Fitness Buffs
174440,pinterest,user_34671,14567,Business Professionals
174443,pinterest,user_34672,37166,Fashion Lovers
174445,facebook,user_34673,11643,Teenagers
174451,linkedin,user_34674,4747,Health Enthusiasts
174454,instagram,user_34675,20808,Fitness Buffs
174458,x,user_34676,20098,Health Enthusiasts
174469,linkedin,user_34677,30445,News Readers
174470,pinterest,user_34678,29492,Gen Z
174485,x,user_34679,18223,Foodies
174490,pinterest,user_34680,5637,Gen Z
174495,instagram,user_34681,14073,News Readers
174502,facebook,user_34682,8246,Teenagers
174504,instagram,user_34683,45031,Foodies
174505,pinterest,user_34684,30969,Fitness Buffs
174506,x,user_34685,5583,Tech Enthusiasts
174511,linkedin,user_34686,43549,News Readers
174514,instagram,user_34687,16471,Tech Enthusiasts
174518,pinterest,user_34688,25665,Gen Z
174523,facebook,user_34689,24509,Teenagers
174534,facebook,user_34690,21918,News Readers
174536,linkedin,user_34691,3205,Tech Enthusiasts
174542,facebook,user_34692,26538,Gen Z
174552,instagram,user_34693,21172,News Readers
174560,linkedin,user_34694,48485,Gen Z
174568,x,user_34695,4404,Gen Z
174569,instagram,user_34696,20342,Tech Enthusiasts
174574,x,user_34697,29039,Teenagers
174595,pinterest,user_34698,27441,Teenagers
174598,pinterest,user_34699,29183,Foodies
174603,x,user_34700,10792,Tech Enthusiasts
174613,instagram,user_34701,18155,Fashion Lovers
174614,linkedin,user_34702,21254,Business Professionals
174624,facebook,user_34703,17006,Teenagers
174625,pinterest,user_34704,38162,Fitness Buffs
174629,instagram,user_34705,45487,Fitness Buffs
174630,instagram,user_34706,7804,Gen Z
174634,x,user_34707,48181,Teenagers
174641,facebook,user_34708,32216,News Readers
174647,linkedin,user_34709,42825,Health Enthusiasts
174652,x,user_34710,9112,Fitness Buffs
174656,facebook,user_34711,6485,News Readers
174663,linkedin,user_34712,27470,Fashion Lovers
174664,x,user_34713,16829,Health Enthusiasts
174665,x,user_34714,16071,Health Enthusiasts
174673,instagram,user_34715,21069,Teenagers
174681,instagram,user_34716,33772,Business Professionals
174682,instagram,user_34717,39388,News Readers
174684,facebook,user_34718,33924,Gen Z
174686,pinterest,user_34719,13992,Tech Enthusiasts
174687,pinterest,user_34720,28584,News Readers
174705,linkedin,user_34721,27517,Fitness Buffs
174706,x,user_34722,24493,News Readers
174710,pinterest,user_34723,12636,Fitness Buffs
174713,linkedin,user_34724,22143,Teenagers
174719,x,user_34725,8106,Fitness Buffs
174720,instagram,user_34726,5301,Foodies
174724,facebook,user_34727,42677,Tech Enthusiasts
174726,pinterest,user_34728,30233,Foodies
174730,pinterest,user_34729,16833,Fashion Lovers
174738,instagram,user_34730,30157,Teenagers
174739,pinterest,user_34731,19181,Foodies
174742,linkedin,user_34732,26118,Health Enthusiasts
174745,facebook,user_34733,26827,Foodies
174751,linkedin,user_34734,8029,Fitness Buffs
174755,x,user_34735,6042,Gen Z
174764,linkedin,user_34736,13822,Health Enthusiasts
174767,x,user_34737,11491,Gen Z
174770,instagram,user_34738,10631,Health Enthusiasts
174772,linkedin,user_34739,19192,Gen Z
174780,x,user_34740,25085,News Readers
174785,pinterest,user_34741,32295,Foodies
174788,facebook,user_34742,25091,Tech Enthusiasts
174792,instagram,user_34743,6540,Fashion Lovers
174806,facebook,user_34744,31132,Foodies
174808,instagram,user_34745,32496,Business Professionals
174817,instagram,user_34746,39565,Fitness Buffs
174818,x,user_34747,48619,Teenagers
174819,instagram,user_34748,37190,Teenagers
174826,instagram,user_34749,4780,Health Enthusiasts
174827,linkedin,user_34750,35579,Gen Z
174838,x,user_34751,25821,Foodies
174841,x,user_34752,26878,Business Professionals
174843,pinterest,user_34753,3790,Fitness Buffs
174847,pinterest,user_34754,38918,Tech Enthusiasts
174848,x,user_34755,41901,News Readers
174852,facebook,user_34756,28359,News Readers
174854,facebook,user_34757,20163,Tech Enthusiasts
174856,facebook,user_34758,26739,Business Professionals
174861,instagram,user_34759,37500,Business Professionals
174872,x,user_34760,34033,Fashion Lovers
174885,linkedin,user_34761,18345,News Readers
174899,facebook,user_34762,21839,Fitness Buffs
174908,x,user_34763,47619,Health Enthusiasts
174910,linkedin,user_34764,45231,News Readers
174914,pinterest,user_34765,48905,Teenagers
174917,x,user_34766,41440,Business Professionals
174918,instagram,user_34767,14015,Business Professionals
174920,instagram,user_34768,28968,Business Professionals
174930,facebook,user_34769,20687,Tech Enthusiasts
174935,facebook,user_34770,16344,Gen Z
174939,linkedin,user_34771,20153,Health Enthusiasts
174941,linkedin,user_34772,35802,Health Enthusiasts
174942,pinterest,user_34773,23997,Gen Z
174951,pinterest,user_34774,33423,Fitness Buffs
174952,pinterest,user_34775,1170,Tech Enthusiasts
174958,facebook,user_34776,44935,Tech Enthusiasts
174966,pinterest,user_34777,30075,Foodies
174968,linkedin,user_34778,35239,Foodies
174971,x,user_34779,4491,Foodies
174980,instagram,user_34780,16452,Gen Z
174985,facebook,user_34781,30547,Gen Z
174990,facebook,user_34782,13392,News Readers
174992,facebook,user_34783,40448,Fashion Lovers
174995,facebook,user_34784,39565,Fashion Lovers
174997,instagram,user_34785,25007,Fashion Lovers
175002,linkedin,user_34786,43801,Tech Enthusiasts
175003,instagram,user_34787,22245,Tech Enthusiasts
175004,instagram,user_34788,27944,Foodies
175005,linkedin,user_34789,17612,Teenagers
175009,x,user_34790,15812,Foodies
175013,linkedin,user_34791,9978,Gen Z
175016,instagram,user_34792,34017,Health Enthusiasts
175022,facebook,user_34793,2386,Gen Z
175029,x,user_34794,35268,News Readers
175035,linkedin,user_34795,46469,News Readers
175041,x,user_34796,34558,Health Enthusiasts
175049,facebook,user_34797,1337,Fashion Lovers
175050,facebook,user_34798,13674,Fitness Buffs
175051,pinterest,user_34799,17232,Fashion Lovers
175056,x,user_34800,26170,Teenagers
175058,facebook,user_34801,24894,Health Enthusiasts
175059,linkedin,user_34802,48591,Gen Z
175063,facebook,user_34803,18308,Business Professionals
175064,x,user_34804,39427,Foodies
175065,linkedin,user_34805,26264,Health Enthusiasts
175072,instagram,user_34806,34370,Fashion Lovers
175075,pinterest,user_34807,48031,Tech Enthusiasts
175081,instagram,user_34808,8259,Teenagers
175085,facebook,user_34809,26118,Tech Enthusiasts
175089,pinterest,user_34810,30674,Fashion Lovers
175091,facebook,user_34811,6419,Fashion Lovers
175095,x,user_34812,11312,News Readers
175097,x,user_34813,22152,Fashion Lovers
175106,facebook,user_34814,18014,Foodies
175107,instagram,user_34815,44189,Teenagers
175109,pinterest,user_34816,38864,Fashion Lovers
175126,linkedin,user_34817,28779,Tech Enthusiasts
175140,instagram,user_34818,39576,Foodies
175148,x,user_34819,14624,Fashion Lovers
175153,pinterest,user_34820,39855,Health Enthusiasts
175175,x,user_34821,19491,Tech Enthusiasts
175185,linkedin,user_34822,32390,News Readers
175210,linkedin,user_34823,11296,Gen Z
175213,instagram,user_34824,24150,Health Enthusiasts
175215,facebook,user_34825,1840,Foodies
175216,linkedin,user_34826,33780,Fashion Lovers
175231,linkedin,user_34827,21927,Fitness Buffs
175233,instagram,user_34828,27738,News Readers
175234,pinterest,user_34829,37491,Gen Z
175239,linkedin,user_34830,6820,News Readers
175243,x,user_34831,45741,Teenagers
175244,instagram,user_34832,16217,Gen Z
175246,linkedin,user_34833,10863,Fitness Buffs
175247,pinterest,user_34834,28783,News Readers
175251,instagram,user_34835,23440,Teenagers
175253,x,user_34836,26909,Business Professionals
175262,x,user_34837,42860,News Readers
175265,x,user_34838,12129,Gen Z
175273,pinterest,user_34839,21862,Fitness Buffs
175277,pinterest,user_34840,45409,Health Enthusiasts
175278,pinterest,user_34841,3423,Health Enthusiasts
175279,pinterest,user_34842,21791,Business Professionals
175282,linkedin,user_34843,1219,Foodies
175286,linkedin,user_34844,2801,News Readers
175290,x,user_34845,48001,Tech Enthusiasts
175298,x,user_34846,48228,Tech Enthusiasts
175304,facebook,user_34847,28262,Foodies
175307,x,user_34848,31491,Gen Z
175321,linkedin,user_34849,29566,News Readers
175323,pinterest,user_34850,11100,Fashion Lovers
175326,instagram,user_34851,28967,Gen Z
175327,facebook,user_34852,48601,Tech Enthusiasts
175330,x,user_34853,38902,Foodies
175338,instagram,user_34854,23335,Business Professionals
175346,pinterest,user_34855,24460,Gen Z
175360,instagram,user_34856,20866,Business Professionals
175362,facebook,user_34857,7293,Fashion Lovers
175365,instagram,user_34858,30854,Gen Z
175368,pinterest,user_34859,1683,Gen Z
175371,pinterest,user_34860,31796,Foodies
175379,linkedin,user_34861,43081,Gen Z
175383,instagram,user_34862,32827,Tech Enthusiasts
175384,x,user_34863,8936,Gen Z
175385,facebook,user_34864,47611,Health Enthusiasts
175386,instagram,user_34865,1018,Tech Enthusiasts
175396,linkedin,user_34866,17960,Business Professionals
175398,x,user_34867,48384,Business Professionals
175420,instagram,user_34868,21611,Tech Enthusiasts
175427,facebook,user_34869,5123,News Readers
175432,linkedin,user_34870,44044,Fashion Lovers
175437,linkedin,user_34871,49173,Health Enthusiasts
175442,x,user_34872,45431,Teenagers
175443,x,user_34873,2021,Fitness Buffs
175444,linkedin,user_34874,44483,Foodies
175448,linkedin,user_34875,6365,Tech Enthusiasts
175449,linkedin,user_34876,3632,Health Enthusiasts
175458,linkedin,user_34877,46540,Tech Enthusiasts
175459,instagram,user_34878,4101,Gen Z
175469,facebook,user_34879,2472,Gen Z
175472,linkedin,user_34880,43898,Foodies
175474,linkedin,user_34881,12421,Fitness Buffs
175493,pinterest,user_34882,27261,Health Enthusiasts
175506,linkedin,user_34883,16029,Teenagers
175509,pinterest,user_34884,29594,News Readers
175512,linkedin,user_34885,5369,Gen Z
175514,facebook,user_34886,5457,Health Enthusiasts
175524,x,user_34887,8994,Teenagers
175528,x,user_34888,3996,Tech Enthusiasts
175535,linkedin,user_34889,8219,Gen Z
175536,facebook,user_34890,29181,News Readers
175543,facebook,user_34891,43093,Foodies
175552,x,user_34892,39664,Business Professionals
175556,pinterest,user_34893,2392,Teenagers
175562,x,user_34894,30837,News Readers
175564,linkedin,user_34895,13791,News Readers
175567,x,user_34896,10161,Teenagers
175574,linkedin,user_34897,20872,News Readers
175577,linkedin,user_34898,1079,Health Enthusiasts
175578,instagram,user_34899,26988,Health Enthusiasts
175583,x,user_34900,23447,Gen Z
175588,x,user_34901,25076,Foodies
175593,instagram,user_34902,41648,Foodies
175603,facebook,user_34903,43896,Fitness Buffs
175606,x,user_34904,45880,Business Professionals
175607,pinterest,user_34905,18819,Gen Z
175609,linkedin,user_34906,23904,News Readers
175615,instagram,user_34907,25772,Business Professionals
175619,pinterest,user_34908,27270,Business Professionals
175626,instagram,user_34909,43090,Fitness Buffs
175629,x,user_34910,16036,Foodies
175630,facebook,user_34911,44664,Foodies
175634,facebook,user_34912,16526,Fashion Lovers
175639,facebook,user_34913,26454,Fitness Buffs
175650,pinterest,user_34914,4663,Fitness Buffs
175655,pinterest,user_34915,35335,Health Enthusiasts
175658,linkedin,user_34916,45235,Gen Z
175671,pinterest,user_34917,44899,Fitness Buffs
175672,linkedin,user_34918,11119,Gen Z
